date,advertiser,ad_format,impressions,spend,avg_cpm,clicks,conversions,pmp_impressions,ctr,cvr,simulated_revenue,roas
2024-03-28,AmericanExpress,display,136,901.328,6.627411764705882,1,0,11,0.007352941176470588,0.0,0.0,0.0
2024-03-28,AmericanExpress,mobile,92,609.7746,6.627984782608695,0,0,8,0.0,0.0,0.0,0.0
2024-03-28,AmericanExpress,native,38,284.9796,7.499463157894737,0,0,3,0.0,0.0,0.0,0.0
2024-03-28,Netflix,display,298,1610.3312,5.403795973154363,0,0,85,0.0,0.0,0.0,0.0
2024-03-28,Netflix,mobile,225,1139.1772,5.063009777777778,0,0,56,0.0,0.0,0.0,0.0
2024-03-28,Nike,display,28,170.7805,6.099303571428571,0,0,2,0.0,0.0,0.0,0.0
2024-03-28,Nike,mobile,13,77.926,5.994307692307692,0,0,1,0.0,0.0,0.0,0.0
2024-03-28,Toyota,display,21,143.2244,6.820209523809524,0,0,0,0.0,0.0,0.0,0.0
2024-03-28,Toyota,mobile,13,79.3685,6.10526923076923,0,0,0,0.0,0.0,0.0,0.0
2024-03-29,AmericanExpress,display,130,863.631,6.643315384615384,0,0,11,0.0,0.0,0.0,0.0
2024-03-29,AmericanExpress,mobile,84,557.7692,6.640109523809524,0,0,8,0.0,0.0,0.0,0.0
2024-03-29,AmericanExpress,native,28,226.864,8.102285714285715,0,0,1,0.0,0.0,0.0,0.0
2024-03-29,Netflix,display,313,1584.5109,5.062335143769968,1,0,81,0.003194888178913738,0.0,0.0,0.0
2024-03-29,Netflix,mobile,198,1088.6566,5.498265656565657,0,0,59,0.0,0.0,0.0,0.0
2024-03-29,Nike,display,28,169.9111,6.0682535714285715,0,0,2,0.0,0.0,0.0,0.0
2024-03-29,Nike,mobile,20,124.4395,6.221975,0,0,3,0.0,0.0,0.0,0.0
2024-03-29,Toyota,display,17,106.9107,6.288864705882354,0,0,0,0.0,0.0,0.0,0.0
2024-03-29,Toyota,mobile,15,104.5008,6.96672,0,0,0,0.0,0.0,0.0,0.0
2024-03-30,AmericanExpress,display,150,1048.8019,6.992012666666667,1,0,23,0.006666666666666667,0.0,0.0,0.0
2024-03-30,AmericanExpress,mobile,91,628.9798,6.911865934065934,0,0,13,0.0,0.0,0.0,0.0
2024-03-30,AmericanExpress,native,43,323.4632,7.522399999999999,0,0,3,0.0,0.0,0.0,0.0
2024-03-30,Netflix,display,277,1354.4951,4.889874007220217,0,0,55,0.0,0.0,0.0,0.0
2024-03-30,Netflix,mobile,218,1132.257,5.193839449541285,0,0,60,0.0,0.0,0.0,0.0
2024-03-30,Nike,display,25,147.5761,5.9030439999999995,1,0,0,0.04,0.0,0.0,0.0
2024-03-30,Nike,mobile,20,114.9373,5.746865,0,0,1,0.0,0.0,0.0,0.0
2024-03-30,Toyota,display,23,151.963,6.607086956521739,0,0,0,0.0,0.0,0.0,0.0
2024-03-30,Toyota,mobile,18,115.2697,6.403872222222223,0,0,0,0.0,0.0,0.0,0.0
